,name,position,age,from_team,to_tam,contract_length,total_salary,avg_salary,year,spotracID,spotracLink
944,Alexi Ogando,RP,32.8,ARI,ARI,-,,,2016,7561,https://www.spotrac.com/redirect/player/7561/
945,Ryan Webb,RP,30.4,TB,CHW,-,,,2016,7412,https://www.spotrac.com/redirect/player/7412/
946,Omar Infante,2B,34.5,KC,ATL,-,,,2016,21,https://www.spotrac.com/redirect/player/21/
947,Mat Latos,SP,28.5,CHW,WSH,-,,,2016,7505,https://www.spotrac.com/redirect/player/7505/
948,Randy Choate,RP,40.8,TOR,LAD,-,,,2016,6457,https://www.spotrac.com/redirect/player/6457/
949,Casey Janssen,RP,34.7,SD,BOS,-,,,2016,919,https://www.spotrac.com/redirect/player/919/
950,Joel Peralta,RP,40.2,SEA,CHC,-,,,2016,419,https://www.spotrac.com/redirect/player/419/
951,Joe Beimel,RP,39.1,SEA,KC,1,,,2016,458,https://www.spotrac.com/redirect/player/458/
952,Kyle Lohse,SP,37.6,MIL,TEX,1,,,2016,787,https://www.spotrac.com/redirect/player/787/
953,Michael Bourn,CF,33.2,ATL,TOR,1,,,2016,371,https://www.spotrac.com/redirect/player/371/
954,Alex Torres,RP,28.3,ATL,SF,-,,,2016,8478,https://www.spotrac.com/redirect/player/8478/
955,Nick Swisher,OF,35.3,ATL,NYY,1,,,2016,191,https://www.spotrac.com/redirect/player/191/
956,Wesley Wright,RP,31.2,ARI,BOS,1,,,2016,392,https://www.spotrac.com/redirect/player/392/
957,David Holmberg,RP,24.7,ATL,CHW,1,,,2016,14082,https://www.spotrac.com/redirect/player/14082/
958,James Loney,1B,31.9,TB,SD,-,,,2016,475,https://www.spotrac.com/redirect/player/475/
959,Sam LeCure,RP,31.9,ARI,LAD,1,,,2016,7286,https://www.spotrac.com/redirect/player/7286/
960,Rene Rivera,C,32.7,TB,NYM,1,,,2016,14336,https://www.spotrac.com/redirect/player/14336/
961,Miguel Gonzalez,SP,31.8,BAL,CHW,1,,,2016,5193,https://www.spotrac.com/redirect/player/5193/
962,Neal Cotts,RP,36.0,HOU,LAA,1,,,2016,135,https://www.spotrac.com/redirect/player/135/
963,Steve Delabar,RP,32.7,TOR,CIN,-,,,2016,8612,https://www.spotrac.com/redirect/player/8612/
964,Kyle Kendrick,SP,31.6,ATL,LAA,1,,,2016,642,https://www.spotrac.com/redirect/player/642/
965,Will Venable,CF,33.3,CLE,PHI,-,,,2016,7508,https://www.spotrac.com/redirect/player/7508/
966,Ross Ohlendorf,RP,33.6,TEX,CIN,1,,,2016,592,https://www.spotrac.com/redirect/player/592/
967,Chris Volstad,RP,29.5,ATL,CHW,1,,,2016,5248,https://www.spotrac.com/redirect/player/5248/
968,Alexi Casilla,2B,31.6,DET,TOR,1,,,2016,7181,https://www.spotrac.com/redirect/player/7181/
969,Steve Johnson,RP,28.5,TEX,SEA,-,,,2016,11637,https://www.spotrac.com/redirect/player/11637/
970,Mike Olt,3B,27.5,CHW,SD,1,,,2016,11470,https://www.spotrac.com/redirect/player/11470/
971,Dan Johnson,1B,36.5,STL,TB,1,,,2016,623,https://www.spotrac.com/redirect/player/623/
972,Samuel Deduno,RP,32.7,HOU,BAL,1,,,2016,7501,https://www.spotrac.com/redirect/player/7501/
973,Christian Friedrich,SP,28.6,COL,SD,1,,,2016,10694,https://www.spotrac.com/redirect/player/10694/
974,Matt Capps,RP,32.4,ATL,ARI,1,,,2016,692,https://www.spotrac.com/redirect/player/692/
975,Tony Sanchez,C,27.7,PIT,TOR,1,,,2016,12094,https://www.spotrac.com/redirect/player/12094/
976,Aaron Crow,RP,29.2,MIA,CHC,1,,,2016,7660,https://www.spotrac.com/redirect/player/7660/
977,Clint Barmes,SS,36.9,SD,KC,1,,,2016,249,https://www.spotrac.com/redirect/player/249/
978,Bobby Parnell,RP,31.4,NYM,DET,1,,,2016,5296,https://www.spotrac.com/redirect/player/5296/
979,Burke Badenhop,RP,33.0,CIN,WSH,1,,,2016,5242,https://www.spotrac.com/redirect/player/5242/
980,Brian Duensing,RP,32.9,MIN,KC,1,,,2016,7438,https://www.spotrac.com/redirect/player/7438/
981,Carlos Marmol,RP,33.3,CLE,BOS,1,,,2016,151,https://www.spotrac.com/redirect/player/151/
982,Ike Davis,1B,28.8,OAK,TEX,1,,,2016,7447,https://www.spotrac.com/redirect/player/7447/
983,Cory Luebke,RP,30.9,SD,PIT,1,,,2016,7507,https://www.spotrac.com/redirect/player/7507/
984,Angelo Gumbs,SS,23.2,NYY,CIN,-,,,2016,18626,https://www.spotrac.com/redirect/player/18626/
985,David Aardsma,RP,34.1,ATL,TOR,1,,,2016,79,https://www.spotrac.com/redirect/player/79/
986,Don Kelly,CF,35.9,MIA,MIA,1,,,2016,7384,https://www.spotrac.com/redirect/player/7384/
987,Travis Snider,RF,27.9,PIT,KC,1,,,2016,5408,https://www.spotrac.com/redirect/player/5408/
988,Maicer Izturis,2B,35.3,TOR,TOR,1,,,2016,438,https://www.spotrac.com/redirect/player/438/
989,Nick Tepesch,SP,27.2,TEX,TEX,1,,,2016,12222,https://www.spotrac.com/redirect/player/12222/
990,Carlos Corporan,C,32.0,TEX,NYY,1,,,2016,11596,https://www.spotrac.com/redirect/player/11596/
991,David Lough,RF,30.0,BAL,PHI,1,,,2016,8533,https://www.spotrac.com/redirect/player/8533/
992,Jo-Jo Reyes,SP,31.2,LAA,MIA,1,,,2016,5174,https://www.spotrac.com/redirect/player/5174/
993,Logan Watkins,2B,26.3,CHC,CHC,1,,,2016,12076,https://www.spotrac.com/redirect/player/12076/
994,Mike Kickham,RP,27.1,TEX,SF,1,,,2016,15815,https://www.spotrac.com/redirect/player/15815/
995,Kris Negron,RF,29.9,CIN,CHC,1,,,2016,11461,https://www.spotrac.com/redirect/player/11461/
996,Jemile Weeks,2B,28.9,BOS,SD,1,,,2016,8608,https://www.spotrac.com/redirect/player/8608/
997,Vin Mazzaro,RP,29.2,ATL,SF,1,,,2016,7422,https://www.spotrac.com/redirect/player/7422/
998,Tim Federowicz,C,28.4,SD,CHC,1,,,2016,8764,https://www.spotrac.com/redirect/player/8764/
999,Rafael Lopez,C,28.2,LAA,DET,1,,,2016,14055,https://www.spotrac.com/redirect/player/14055/
1000,Chris Johnson,3B,31.2,CLE,MIA,1,,,2016,7333,https://www.spotrac.com/redirect/player/7333/
1001,Pedro Villarreal,RP,26.1,CIN,CIN,1,,,2016,11456,https://www.spotrac.com/redirect/player/11456/
1002,Ryan Mattheus,RP,32.1,CIN,CIN,1,,,2016,7546,https://www.spotrac.com/redirect/player/7546/
1003,Cesar Ramos,RP,31.5,LAA,TEX,-,,,2016,7537,https://www.spotrac.com/redirect/player/7537/
1004,Michael McKenry,C,30.8,COL,TEX,1,,,2016,7310,https://www.spotrac.com/redirect/player/7310/
1005,Paul Janish,SS,33.2,BAL,BAL,1,,,2016,5217,https://www.spotrac.com/redirect/player/5217/
1006,Elian Herrera,SS,30.8,MIL,LAD,1,,,2016,10698,https://www.spotrac.com/redirect/player/10698/
1007,Nate Freiman,1B,28.9,OAK,ATL,1,,,2016,12129,https://www.spotrac.com/redirect/player/12129/
1008,Tim Stauffer,RP,33.5,NYM,ARI,1,,,2016,7184,https://www.spotrac.com/redirect/player/7184/
1009,Logan Kensing,RP,33.4,SEA,DET,1,,,2016,15987,https://www.spotrac.com/redirect/player/15987/
1010,Jason Bourgeois,LF,33.9,CIN,ARI,1,,,2016,7646,https://www.spotrac.com/redirect/player/7646/
1011,Tom Gorzelanny,RP,33.4,DET,CLE,1,,,2016,698,https://www.spotrac.com/redirect/player/698/
1012,Nick Hagadone,RP,29.9,CLE,MIL,1,,,2016,8501,https://www.spotrac.com/redirect/player/8501/
1013,Brandon Morrow,RP,31.3,SD,SD,1,,,2016,5361,https://www.spotrac.com/redirect/player/5361/
1014,Brad Penny,SP,37.5,CHW,TOR,1,,,2016,478,https://www.spotrac.com/redirect/player/478/
1015,Fernando Abad,RP,30.0,OAK,MIN,1,,,2016,7326,https://www.spotrac.com/redirect/player/7326/
1016,Wilfredo Tovar,SS,24.3,NYM,MIN,1,,,2016,12081,https://www.spotrac.com/redirect/player/12081/
1017,Anthony Varvaro,RP,31.1,BOS,BOS,1,,,2016,8635,https://www.spotrac.com/redirect/player/8635/
1018,Jean Machi,RP,33.8,BOS,CHC,1,,,2016,11489,https://www.spotrac.com/redirect/player/11489/
1019,Hector Sanchez,C,26.0,SF,CHW,1,,,2016,8743,https://www.spotrac.com/redirect/player/8743/
1020,Jake Elmore,LF,28.4,TB,MIL,1,,,2016,11307,https://www.spotrac.com/redirect/player/11307/
1021,Antoan Richardson,RF,32.2,TEX,PIT,1,,,2016,16477,https://www.spotrac.com/redirect/player/16477/
1022,Joaquin Arias,SS,31.2,SF,ARI,1,,,2016,10701,https://www.spotrac.com/redirect/player/10701/
1023,Jeff Beliveau,RP,28.8,TB,BAL,1,,,2016,9148,https://www.spotrac.com/redirect/player/9148/
1024,Robbie Grossman,RF,26.2,HOU,CLE,1,,,2016,12269,https://www.spotrac.com/redirect/player/12269/
1025,Frank Garces,RP,25.8,SD,SD,1,,,2016,15764,https://www.spotrac.com/redirect/player/15764/
1026,Dustin McGowan,RP,33.7,PHI,MIA,1,,,2016,901,https://www.spotrac.com/redirect/player/901/
1027,Jake Brigham,RP,27.8,ATL,DET,1,,,2016,11623,https://www.spotrac.com/redirect/player/11623/
1028,Preston Guilmet,RP,28.3,MIL,DET,1,,,2016,14101,https://www.spotrac.com/redirect/player/14101/
1029,Andy Parrino,3B,30.1,OAK,CHW,1,,,2016,8795,https://www.spotrac.com/redirect/player/8795/
1030,Dylan Axelrod,RP,30.3,CIN,MIA,1,,,2016,8494,https://www.spotrac.com/redirect/player/8494/
1031,Lisalverto Bonilla,RP,25.5,LAD,,-,,,2016,14351,https://www.spotrac.com/redirect/player/14351/
1032,Quintin Berry,LF,31.0,CHC,LAA,-,,,2016,10665,https://www.spotrac.com/redirect/player/10665/
1033,Jim Henderson,RP,33.1,MIL,NYM,1,,,2016,11558,https://www.spotrac.com/redirect/player/11558/
1034,Anthony Recker,C,32.2,NYM,CLE,1,,,2016,8606,https://www.spotrac.com/redirect/player/8606/
1035,Casey Kotchman,1B,32.8,KC,TOR,1,,,2016,440,https://www.spotrac.com/redirect/player/440/
1036,Chris Heisey,LF,30.9,LAD,WSH,-,,,2016,7284,https://www.spotrac.com/redirect/player/7284/
1037,Humberto Quintero,C,36.2,BOS,TOR,1,,,2016,383,https://www.spotrac.com/redirect/player/383/
1038,David Carpenter,RP,30.3,WSH,ATL,-,,,2016,8684,https://www.spotrac.com/redirect/player/8684/
1039,Shane Robinson,CF,31.0,MIN,CLE,1,,,2016,5379,https://www.spotrac.com/redirect/player/5379/
1040,Kyle Blanks,LF,29.2,TEX,SF,-,,,2016,7500,https://www.spotrac.com/redirect/player/7500/
1041,Reed Johnson,LF,38.9,WSH,WSH,1,,,2016,5201,https://www.spotrac.com/redirect/player/5201/
1042,Eric Fryer,C,30.2,MIN,STL,-,,,2016,11508,https://www.spotrac.com/redirect/player/11508/
1043,Yoenis Cespedes,LF,31.1,NYM,NYM,4,110000000,27500000,2017,8729,https://www.spotrac.com/redirect/player/8729/
1044,Aroldis Chapman,RP,28.8,CHC,NYY,5,86000000,17200000,2017,6462,https://www.spotrac.com/redirect/player/6462/
1045,Dexter Fowler,RF,30.7,CHC,STL,5,82500000,16500000,2017,5231,https://www.spotrac.com/redirect/player/5231/
1046,Kenley Jansen,RP,29.2,LAD,LAD,5,80000000,16000000,2017,7635,https://www.spotrac.com/redirect/player/7635/
1047,Ian Desmond,CF,31.2,TEX,COL,5,70000000,14000000,2017,7542,https://www.spotrac.com/redirect/player/7542/
1048,Justin Turner,3B,32.0,LAD,LAD,4,64000000,16000000,2017,8649,https://www.spotrac.com/redirect/player/8649/
1049,Mark Melancon,RP,31.7,WSH,SF,4,62000000,15500000,2017,7335,https://www.spotrac.com/redirect/player/7335/
1050,Edwin Encarnacion,DH,33.9,TOR,CLE,3,60000000,20000000,2017,210,https://www.spotrac.com/redirect/player/210/
1051,Josh Reddick,RF,29.7,LAD,HOU,4,52000000,13000000,2017,7258,https://www.spotrac.com/redirect/player/7258/
1052,Rich Hill,SP,36.7,LAD,LAD,3,48000000,16000000,2017,145,https://www.spotrac.com/redirect/player/145/
1053,Mark Trumbo,DH,31.0,BAL,BAL,3,37500000,12500000,2017,7323,https://www.spotrac.com/redirect/player/7323/
1054,Kendrys Morales,DH,33.3,KC,TOR,3,33000000,11000000,2017,5271,https://www.spotrac.com/redirect/player/5271/
1055,Brett Cecil,RP,30.3,TOR,STL,4,30500000,7625000,2017,5403,https://www.spotrac.com/redirect/player/5403/
1056,Ivan Nova,SP,29.9,PIT,PIT,3,26000000,8666667,2017,7464,https://www.spotrac.com/redirect/player/7464/
1057,Jason Castro,C,29.4,HOU,MIN,3,24500000,8166667,2017,7327,https://www.spotrac.com/redirect/player/7327/
1058,Edinson Volquez,RP,33.3,KC,MIA,2,22000000,11000000,2017,227,https://www.spotrac.com/redirect/player/227/
1059,Michael Dunn,RP,31.5,MIA,COL,3,19000000,6333333,2017,7399,https://www.spotrac.com/redirect/player/7399/
1060,Jose Bautista,RF,36.2,TOR,TOR,1,18500000,18500000,2017,690,https://www.spotrac.com/redirect/player/690/
1061,Jason Hammel,RP,34.4,CHC,KC,2,16000000,8000000,2017,832,https://www.spotrac.com/redirect/player/832/
1062,Brad Ziegler,RP,37.2,BOS,MIA,2,16000000,8000000,2017,5321,https://www.spotrac.com/redirect/player/5321/
1063,Carlos Beltran,DH,39.6,TEX,HOU,1,16000000,16000000,2017,541,https://www.spotrac.com/redirect/player/541/
1064,Luis Valbuena,3B,31.1,HOU,LAA,2,15000000,7500000,2017,5225,https://www.spotrac.com/redirect/player/5225/
1065,Charlie Morton,SP,33.0,PHI,HOU,2,14000000,7000000,2017,7491,https://www.spotrac.com/redirect/player/7491/
1066,Welington Castillo,C,29.6,ARI,BAL,2,13000000,6500000,2017,8666,https://www.spotrac.com/redirect/player/8666/
1067,Matt Holliday,OF,36.8,STL,NYY,1,13000000,13000000,2017,260,https://www.spotrac.com/redirect/player/260/
1068,Wilson Ramos,C,29.2,WSH,TB,2,12500000,6250000,2017,7550,https://www.spotrac.com/redirect/player/7550/
1069,Steven Pearce,1B,33.6,BAL,TOR,2,12500000,6250000,2017,7494,https://www.spotrac.com/redirect/player/7494/
1070,Bartolo Colon,SP,43.4,NYM,ATL,1,12500000,12500000,2017,5205,https://www.spotrac.com/redirect/player/5205/
1071,Travis Wood,SP,30.0,CHC,KC,2,12000000,6000000,2017,7292,https://www.spotrac.com/redirect/player/7292/
1072,Brandon Moss,DH,33.3,STL,KC,2,12000000,6000000,2017,98,https://www.spotrac.com/redirect/player/98/
1073,Junichi Tazawa,RP,30.5,BOS,MIA,2,12000000,6000000,2017,7259,https://www.spotrac.com/redirect/player/7259/
1074,Carlos Gomez,RF,31.0,TEX,TEX,1,11500000,11500000,2017,521,https://www.spotrac.com/redirect/player/521/
1075,Sean Rodriguez,2B,31.5,PIT,ATL,2,11500000,5750000,2017,7538,https://www.spotrac.com/redirect/player/7538/
1076,Santiago Casilla,RP,36.4,SF,OAK,2,11000000,5500000,2017,608,https://www.spotrac.com/redirect/player/608/
1077,Daniel Hudson,RP,29.8,ARI,PIT,2,11000000,5500000,2017,7221,https://www.spotrac.com/redirect/player/7221/
1078,Marc Rzepczynski,RP,31.2,WSH,SEA,2,11000000,5500000,2017,7355,https://www.spotrac.com/redirect/player/7355/
1079,Matt Joyce,LF,32.2,PIT,OAK,2,11000000,5500000,2017,7534,https://www.spotrac.com/redirect/player/7534/
1080,Andrew Cashner,RP,30.2,MIA,TEX,1,10000000,10000000,2017,7263,https://www.spotrac.com/redirect/player/7263/
1081,Mike Napoli,1B,35.2,CLE,TEX,1,8500000,8500000,2017,445,https://www.spotrac.com/redirect/player/445/
1082,Jon Jay,RF,31.7,SD,CHC,1,8000000,8000000,2017,7377,https://www.spotrac.com/redirect/player/7377/
1083,R.A. Dickey,SP,42.0,TOR,ATL,1,8000000,8000000,2017,5288,https://www.spotrac.com/redirect/player/5288/
1084,Joaquin Benoit,RP,39.4,TOR,PHI,1,7500000,7500000,2017,864,https://www.spotrac.com/redirect/player/864/
1085,Greg Holland,RP,31.2,KC,COL,1,7000000,7000000,2017,7418,https://www.spotrac.com/redirect/player/7418/
1086,Jerry Blevins,RP,33.3,NYM,NYM,1,6500000,6500000,2017,7341,https://www.spotrac.com/redirect/player/7341/
1087,Boone Logan,RP,32.4,COL,CLE,1,6500000,6500000,2017,6468,https://www.spotrac.com/redirect/player/6468/
1088,Tyson Ross,SP,29.7,SD,TEX,1,6000000,6000000,2017,8602,https://www.spotrac.com/redirect/player/8602/
1089,Rajai Davis,CF,36.2,CLE,OAK,1,6000000,6000000,2017,722,https://www.spotrac.com/redirect/player/722/
1090,Derek Holland,RP,30.2,TEX,CHW,1,6000000,6000000,2017,5390,https://www.spotrac.com/redirect/player/5390/
1091,Koji Uehara,RP,41.7,BOS,CHC,1,6000000,6000000,2017,5182,https://www.spotrac.com/redirect/player/5182/
1092,Jesse Chavez,RP,33.2,LAD,LAA,1,5750000,5750000,2017,5330,https://www.spotrac.com/redirect/player/5330/
1093,Mitch Moreland,1B,31.2,TEX,BOS,1,5500000,5500000,2017,7560,https://www.spotrac.com/redirect/player/7560/
1094,Neftali Feliz,RP,28.7,PIT,MIL,1,5350000,5350000,2017,7556,https://www.spotrac.com/redirect/player/7556/
1095,Trevor Plouffe,3B,30.5,MIN,OAK,1,5250000,5250000,2017,7443,https://www.spotrac.com/redirect/player/7443/
1096,Colby Rasmus,LF,30.3,HOU,TB,1,5000000,5000000,2017,5378,https://www.spotrac.com/redirect/player/5378/
1097,Joe Blanton,RP,36.2,LAD,WSH,1,4000000,4000000,2017,602,https://www.spotrac.com/redirect/player/602/
1098,Ben Revere,CF,28.6,WSH,LAA,1,4000000,4000000,2017,7444,https://www.spotrac.com/redirect/player/7444/
1099,Jeff Mathis,C,33.7,MIA,ARI,2,4000000,2000000,2017,442,https://www.spotrac.com/redirect/player/442/
1100,Drew Butera,C,33.2,KC,KC,2,3800000,1900000,2017,7437,https://www.spotrac.com/redirect/player/7437/
1101,Chris Carter,1B,30.1,MIL,NYY,1,3500000,3500000,2017,7121,https://www.spotrac.com/redirect/player/7121/
1102,Stephen Drew,2B,33.8,WSH,WSH,1,3500000,3500000,2017,428,https://www.spotrac.com/redirect/player/428/
1103,Jered Weaver,SP,34.3,LAA,SD,1,3000000,3000000,2017,455,https://www.spotrac.com/redirect/player/455/
1104,Sergio Romo,RP,33.9,SF,LAD,1,3000000,3000000,2017,5359,https://www.spotrac.com/redirect/player/5359/
1105,Joe Smith,RP,32.8,CHC,TOR,1,3000000,3000000,2017,564,https://www.spotrac.com/redirect/player/564/
1106,J.P. Howell,RP,33.8,LAD,TOR,1,3000000,3000000,2017,833,https://www.spotrac.com/redirect/player/833/
1107,Drew Storen,RP,29.3,SEA,CIN,1,3000000,3000000,2017,6802,https://www.spotrac.com/redirect/player/6802/
1108,Andres Blanco,3B,32.7,PHI,PHI,1,3000000,3000000,2017,7554,https://www.spotrac.com/redirect/player/7554/
1109,Jeff Locke,RP,29.0,PIT,MIA,1,3000000,3000000,2017,8704,https://www.spotrac.com/redirect/player/8704/
1110,Fernando Rodney,RP,39.7,MIA,ARI,1,2750000,2750000,2017,302,https://www.spotrac.com/redirect/player/302/
1111,Franklin Gutierrez,CF,33.9,SEA,LAD,1,2600000,2600000,2017,347,https://www.spotrac.com/redirect/player/347/
1112,A.J. Ellis,C,35.6,PHI,MIA,1,2500000,2500000,2017,7427,https://www.spotrac.com/redirect/player/7427/
1113,Edwin Jackson,SP,33.5,SD,BAL,1,2450000,2450000,2017,834,https://www.spotrac.com/redirect/player/834/
1114,Scott Feldman,SP,33.9,TOR,CIN,1,2300000,2300000,2017,5388,https://www.spotrac.com/redirect/player/5388/
1115,Matt Belisle,RP,36.6,WSH,MIN,1,2050000,2050000,2017,201,https://www.spotrac.com/redirect/player/201/
1116,Pedro Alvarez,1B,30.1,BAL,BAL,1,2000000,2000000,2017,7478,https://www.spotrac.com/redirect/player/7478/
1117,Nathan Eovaldi,SP,27.0,NYY,TB,1,2000000,2000000,2017,8761,https://www.spotrac.com/redirect/player/8761/
1118,Chase Utley,2B,38.1,LAD,LAD,1,2000000,2000000,2017,655,https://www.spotrac.com/redirect/player/655/
1119,Nick Hundley,C,33.3,COL,SF,1,2000000,2000000,2017,5342,https://www.spotrac.com/redirect/player/5342/
1120,Alex Avila,C,29.8,CHW,DET,1,2000000,2000000,2017,7381,https://www.spotrac.com/redirect/player/7381/
1121,Brian Duensing,RP,33.8,BAL,CHC,1,2000000,2000000,2017,7438,https://www.spotrac.com/redirect/player/7438/
1122,Trevor Cahill,RP,28.8,CHC,SD,1,1750000,1750000,2017,5316,https://www.spotrac.com/redirect/player/5316/
1123,Clayton Richard,RP,33.2,SD,SD,1,1750000,1750000,2017,5206,https://www.spotrac.com/redirect/player/5206/
1124,Jhoulys Chacin,SP,28.9,LAA,SD,1,1750000,1750000,2017,7307,https://www.spotrac.com/redirect/player/7307/
1125,Dustin McGowan,RP,34.7,MIA,MIA,1,1750000,1750000,2017,901,https://www.spotrac.com/redirect/player/901/
1126,Adam Lind,1B,33.5,SEA,WSH,1,1500000,1500000,2017,5409,https://www.spotrac.com/redirect/player/5409/
1127,Daniel Descalso,2B,30.2,COL,ARI,1,1500000,1500000,2017,7375,https://www.spotrac.com/redirect/player/7375/
1128,Kurt Suzuki,C,33.2,MIN,ATL,1,1500000,1500000,2017,626,https://www.spotrac.com/redirect/player/626/
1129,Chris Iannetta,C,33.8,SEA,ARI,1,1500000,1500000,2017,261,https://www.spotrac.com/redirect/player/261/
1130,Chris Heisey,LF,31.8,WSH,WSH,1,1400000,1400000,2017,7284,https://www.spotrac.com/redirect/player/7284/
1131,Adam Rosales,2B,33.7,SD,OAK,1,1250000,1250000,2017,5218,https://www.spotrac.com/redirect/player/5218/
1132,Alexi Amarista,SS,27.7,SD,COL,1,1250000,1250000,2017,8550,https://www.spotrac.com/redirect/player/8550/
1133,Tom Milone,SP,29.8,MIN,MIL,1,1250000,1250000,2017,8598,https://www.spotrac.com/redirect/player/8598/
1134,Sean Burnett,RP,34.2,WSH,PHI,1,1250000,1250000,2017,5329,https://www.spotrac.com/redirect/player/5329/
1135,Bryan Morris,RP,29.7,MIA,SF,1,1250000,1250000,2017,11505,https://www.spotrac.com/redirect/player/11505/
1136,Derek Norris,C,28.1,WSH,TB,1,1200000,1200000,2017,8605,https://www.spotrac.com/redirect/player/8605/
1137,Jacob Lindgren,RP,23.7,NYY,ATL,1,1025000,1025000,2017,17545,https://www.spotrac.com/redirect/player/17545/
1138,Shawn Tolleson,RP,29.0,TEX,TB,1,1000000,1000000,2017,11571,https://www.spotrac.com/redirect/player/11571/
1139,Jared Hughes,RP,31.7,PIT,MIL,1,950000,950000,2017,8703,https://www.spotrac.com/redirect/player/8703/
1140,Logan Ondrusek,RP,31.8,BAL,BAL,1,650000,650000,2017,7288,https://www.spotrac.com/redirect/player/7288/
1141,Danny Espinosa,SS,30.2,LAA,SEA,1,535000,535000,2017,7543,https://www.spotrac.com/redirect/player/7543/
1142,Michael Saunders,LF,30.6,PHI,TOR,-,,,2017,7523,https://www.spotrac.com/redirect/player/7523/
1143,Oswaldo Arcia,LF,25.6,SD,ARI,-,,,2017,11554,https://www.spotrac.com/redirect/player/11554/
1144,Ryan LaMarre,LF,28.0,BOS,LAA,1,,,2017,14088,https://www.spotrac.com/redirect/player/14088/
1145,Eric Hosmer,1B,28.2,KC,SD,8,144000000,18000000,2018,8531,https://www.spotrac.com/redirect/player/8531/
1146,Yu Darvish,SP,31.4,LAD,CHC,6,126000000,21000000,2018,8680,https://www.spotrac.com/redirect/player/8680/
1147,J.D. Martinez,DH,30.4,ARI,BOS,5,110000000,22000000,2018,8690,https://www.spotrac.com/redirect/player/8690/
1148,Lorenzo Cain,CF,31.8,KC,MIL,5,80000000,16000000,2018,7415,https://www.spotrac.com/redirect/player/7415/
1149,Jake Arrieta,SP,32.0,CHC,PHI,3,75000000,25000000,2018,7237,https://www.spotrac.com/redirect/player/7237/
1150,Carlos Santana,1B,31.7,CLE,PHI,3,60000000,20000000,2018,7304,https://www.spotrac.com/redirect/player/7304/
1151,Alex Cobb,SP,30.4,TB,BAL,4,57000000,14250000,2018,8473,https://www.spotrac.com/redirect/player/8473/
1152,Wade Davis,RP,32.2,CHC,COL,3,52000000,17333333,2018,7528,https://www.spotrac.com/redirect/player/7528/
1153,Jay Bruce,RF,30.8,CLE,NYM,3,39000000,13000000,2018,5219,https://www.spotrac.com/redirect/player/5219/
1154,Zack Cozart,3B,32.3,CIN,LAA,3,38000000,12666667,2018,8676,https://www.spotrac.com/redirect/player/8676/
1155,Tyler Chatwood,RP,27.9,COL,CHC,3,38000000,12666667,2018,9152,https://www.spotrac.com/redirect/player/9152/
1156,Mike Minor,SP,29.9,KC,TEX,3,28000000,9333333,2018,7235,https://www.spotrac.com/redirect/player/7235/
1157,Bryan Shaw,RP,30.1,CLE,COL,3,27000000,9000000,2018,8798,https://www.spotrac.com/redirect/player/8798/
1158,Jake McGee,RP,31.3,COL,COL,3,27000000,9000000,2018,7535,https://www.spotrac.com/redirect/player/7535/
1159,Brandon Morrow,RP,33.3,LAD,CHC,2,21000000,10500000,2018,5361,https://www.spotrac.com/redirect/player/5361/
1160,Tommy Hunter,RP,31.4,TB,PHI,2,18000000,9000000,2018,7558,https://www.spotrac.com/redirect/player/7558/
1161,Todd Frazier,3B,31.9,NYY,NYM,2,17000000,8500000,2018,8675,https://www.spotrac.com/redirect/player/8675/
1162,Juan Nicasio,RP,31.2,STL,SEA,2,17000000,8500000,2018,7312,https://www.spotrac.com/redirect/player/7312/
1163,Addison Reed,RP,29.0,BOS,MIN,2,16750000,8375000,2018,8496,https://www.spotrac.com/redirect/player/8496/
1164,Pat Neshek,RP,37.2,COL,PHI,2,16200000,8100000,2018,531,https://www.spotrac.com/redirect/player/531/
1165,Jason Vargas,SP,35.0,KC,NYM,2,16000000,8000000,2018,5364,https://www.spotrac.com/redirect/player/5364/
1166,Andrew Cashner,RP,31.4,TEX,BAL,2,16000000,8000000,2018,7263,https://www.spotrac.com/redirect/player/7263/
1167,Yonder Alonso,1B,30.7,SEA,CLE,2,16000000,8000000,2018,7281,https://www.spotrac.com/redirect/player/7281/
1168,Jhoulys Chacin,SP,29.9,SD,MIL,2,15500000,7750000,2018,7307,https://www.spotrac.com/redirect/player/7307/
1169,Joe Smith,RP,33.7,CLE,HOU,2,15000000,7500000,2018,564,https://www.spotrac.com/redirect/player/564/
1170,Welington Castillo,C,30.6,BAL,CHW,2,15000000,7500000,2018,8666,https://www.spotrac.com/redirect/player/8666/
1171,Greg Holland,RP,32.3,COL,STL,1,14000000,14000000,2018,7418,https://www.spotrac.com/redirect/player/7418/
1172,Anthony Swarzak,RP,32.2,MIL,NYM,2,14000000,7000000,2018,8539,https://www.spotrac.com/redirect/player/8539/
1173,Mitch Moreland,1B,32.2,BOS,BOS,2,13000000,6500000,2018,7560,https://www.spotrac.com/redirect/player/7560/
1174,Steve Cishek,RP,31.4,SEA,CHC,2,13000000,6500000,2018,7395,https://www.spotrac.com/redirect/player/7395/
1175,Lance Lynn,SP,30.8,STL,MIN,1,12000000,12000000,2018,8730,https://www.spotrac.com/redirect/player/8730/
1176,Luke Gregerson,RP,33.5,HOU,STL,2,11000000,5500000,2018,5339,https://www.spotrac.com/redirect/player/5339/
1177,Jaime Garcia,RP,31.6,NYY,TOR,1,10000000,10000000,2018,5381,https://www.spotrac.com/redirect/player/5381/
